,author_id,label,author_name
2433,114526,3,Azadeh Shakery
2434,114527,3,Sridhar Rajagopalan
2435,114528,0,Kevin S. Beyer
2436,114530,3,Craig Macdonald
2437,114544,3,Chirag Shah
2438,114546,3,Mark Baillie
2439,114548,1,Song Lin
2440,114551,3,Yumao Lu
2441,114555,3,Stephen Robertson
2442,114556,3,Chris Burges
2443,114564,3,Andrew MacFarlane
2444,114566,3,Paul Thomas
2445,114572,3,Enrique Puertas Sanz
2446,114584,1,Jen-Wei Huang
2447,114603,3,Zhaohui Zheng
2448,114604,3,Haoying Fu
2449,114617,0,Donghui Zhang
2450,114634,3,Per Ahlgren
2451,114642,3,Jong Wook Kim
2452,114645,1,Yijian Bai
2453,114649,0,Ioana Stanoi
2454,114651,0,Christian A. Lang
2455,114663,0,Rahul Shah
2456,114665,3,Debapriyo Majumdar
2457,114669,3,Claudiu S. Firan
2458,114696,3,Hong-Jiang Zhang
2459,114699,3,Shengliang Xu
2460,114711,3,Duo Zhang
2461,114717,3,Amjad M. Daoud
2462,114725,3,Judith Winter
2463,114734,3,Rifat Ozcan
2464,114740,2,Stephan Bloehdorn
2465,114773,3,Meishan Hu
2466,114776,3,Pawel Jurczyk
2467,114778,3,Abhimanyu Lad
2468,114789,3,Georgios Paltoglou
2469,114790,3,Maria Satratzemi
2470,114795,3,Desislava Petkova
2471,114802,3,Ozgur Turetken
2472,114826,1,Toon Calders
2473,114832,1,Daniel Kifer
2474,114833,1,Cristian Bucila
2475,114835,1,Pier Luca Lanzi
2476,114837,1,Xiaoxin Yin
2477,114844,1,Albrecht Zimmermann
2478,114981,0,Yeong-Joon Kim
2479,115350,1,Jing Dai
2480,115761,1,Bin Zhao
2481,115770,3,Robert Weibel
2482,115799,3,R. M. Lea
2483,115907,3,Kazem Taghva
2484,116305,0,Debajyoti Mukhopadhyay
2485,116669,2,Alexander C. Loui
2486,116670,3,Ming-Ting Sun
2487,116673,3,Cornelis Joost van Rijsbergen
2488,116689,1,Pinar Duygulu
2489,116692,3,Mohammed Belkhatir
2490,116707,3,Daniel Heesch
2491,116729,0,Jung-Hwan Oh
2492,116755,2,Mathew J. Palakal
2493,116867,3,Arne Schuldt
2494,116919,3,Yu-Gang Jiang
2495,117239,0,Philip Bohannon
2496,117240,1,Bing Tian Dai
2497,117246,3,Tim Gollins
2498,117255,3,Eija Airio
2499,117256,3,Heikki Keskustalo
2500,117258,3,Ari Pirkola
2501,117259,3,Jianqiang Wang
2502,117280,3,Preben Hansen
2503,117282,3,Donna Harman
2504,117307,3,Giorgio Maria Di Nunzio
2505,117308,3,Christof Monz
2506,117320,3,Hiroko Mano
2507,117321,3,Yasushi Ogawa
2508,117356,3,Miguel E. Ruiz
2509,117396,3,Javier Artiles
2510,117420,3,Dagobert Soergel
2511,117422,3,Krisztian Balog
2512,117452,3,Ray R. Larson
2513,117470,3,Dolf Trieschnigg
2514,117559,3,Prasenjit Majumder
2515,117561,3,Dipasree Pal
2516,117585,3,Laurianne Sitbon
2517,117587,3,Patrice Bellot
2518,117659,2,Thomas Bolander
2519,117812,3,Monika Rauch Henzinger
2520,117876,0,H. Sato
2521,117900,0,Tobin J. Lehman
2522,117978,3,Benjamin Melamed
2523,118758,0,K. Sundar Das
2524,119307,0,Walter H. Kohler
2525,119333,0,M. Seetha Lakshmi
2526,119644,0,Patrick E. O'Neil
2527,120777,0,Martin Staudt
2528,120778,0,Heinz Uphoff
2529,121228,3,Scott Aaronson
2530,121276,0,Leen Torenvliet
2531,121330,0,Martin Grohe
2532,122150,0,Willem Jonker
2533,122157,1,Takahiko Shintani
2534,122263,1,Fionn Murtagh
2535,122827,0,Seymour Ginsburg
2536,122938,3,Robert A. Amsler
2537,123275,2,Cheng-ming Guo
2538,123336,3,Yumi Ichimura
2539,123392,3,Kimmo Koskenniemi
2540,123405,2,Edward Hoenkamp
2541,123529,2,Douglas R. Skuce
2542,123594,3,Richard A. Feinauer
2543,123615,1,Takayuki Nakata
2544,123635,3,Gerhard Th. Niedermair
2545,123675,2,Guy De Pauw
2546,123683,2,Teiji Furugori
2547,123879,3,Gregor Thurmair
2548,124019,3,Peter Ingwersen
2549,124025,3,Birger Larsen
2550,124031,3,Susanne Ornager
2551,124040,3,Diane H. Sonnenwald
2552,124106,1,Sudipto Guha
2553,124168,2,Shai Shalev-Shwartz
2554,124190,3,Shai Fine
2555,124204,1,Olvi L. Mangasarian
2556,124231,2,Michael I. Jordan
2557,124235,2,Sham M. Kakade
2558,124277,2,Kristin P. Bennett
2559,124335,1,Saharon Rosset
2560,124340,0,Arun N. Swami
2561,124358,0,Clesio Saraiva dos Santos
2562,124390,0,Christine Tomlinson
2563,124448,0,Steven Berson
2564,124487,0,Arthur J. Bernstein
2565,124489,0,Soumitra Sengupta
2566,124586,3,Dragutin Petkovic
2567,124665,0,Wayne Hineman
2568,124761,0,Samuel DeFazio
2569,124878,0,Christos A. Polyzois
2570,124995,0,Gary Hallmark
2571,125027,0,Roger L. Haskin
2572,125037,0,Paula B. Hawthorn
2573,125199,0,Srinivasan Seshan
2574,125451,1,Shinji Fujiwara
2575,125473,0,Kurt A. Shoens
2576,125571,0,Sunil K. Sarin
2577,125635,3,Robert G. Tobey
2578,125675,0,Frank E. Levine
2579,125697,0,Tak W. Yan
2580,125729,1,Michael Garland
2581,125786,3,Sergei Vassilvitskii
2582,125983,0,Naga K. Govindaraju
2583,126024,0,Otto Nurmi
2584,126046,0,Anne Verroust
2585,126097,2,Lawrence B. Wolff
2586,126543,1,Chris Clifton
2587,126955,0,Jack Tan
2588,126973,1,Ching Kian Wong
2589,127154,0,Samy A. Mahmoud
2590,127409,3,Jenq-Haur Wang
2591,127456,1,Ching-Huang Yun
2592,127499,1,Yuping Yang
2593,127591,1,Wen-Yen Chen
2594,127870,3,Hojun Jaygarl
2595,128273,0,P. P. S. Narayan
2596,128643,3,Logambigai Venkatachalam
2597,128854,0,Kathleen Fisher
2598,128855,1,Joost N. Kok
2599,129446,1,Jonathan D. Becher
2600,129545,1,Markus Hegland
2601,129936,3,Idir Chibane
2602,129979,1,Alexander Tuzhilin
2603,130064,0,Mariano Cilia
2604,130079,0,Sibel Adali
2605,130253,0,Andreas Koeller
2606,130331,0,Michael Minock
2607,130668,3,Catherine Berrut
2608,130676,3,Sandra Poulain
2609,130764,2,Wai K. Yeap
2610,130908,1,Olivier Verscheure
2611,131169,2,Andrei A. Krokhin
2612,131207,2,Michel Van Caneghem
2613,131685,1,Johannes Fischer
2614,131989,3,Jonathan Furner
2615,131990,3,Stephanie W. Haas
2616,132004,0,Bruce I. Blum
2617,132007,0,Janis A. Bubenko Jr.
2618,132227,0,John L. Schnase
2619,132409,3,Gustavo Carneiro
2620,133181,3,Qian Diao
2621,133349,1,Dechang Chen
2622,133432,1,Henryk Jan Komorowski
2623,133491,1,Jun Huan
2624,133492,1,Jan Prins
2625,133625,0,Lincoln Stein
2626,133829,1,Frizo A. L. Janssens
2627,134011,3,Yuan-Kai Wang
2628,134013,1,Robert Tibshirani
2629,134129,0,Yi-Cheng Tu
2630,134255,0,Kenneth R. Abbott
2631,134381,1,Natalie S. Glance
2632,134635,3,Shilad Sen
2633,134664,3,Yan Pan
2634,134707,0,Huaming Liao
2635,134982,0,Lidan Shou
2636,135203,3,Can Wang
2637,135521,0,Vanessa P. Braganholo
2638,136184,0,Balder ten Cate
2639,136219,1,Mirco Nanni
2640,136228,0,Nicole Schweikardt
2641,136630,3,Azin Ashkan
2642,136813,1,Dmitry Pavlov
2643,137801,3,Michael Nelson
2644,138286,3,Roberto Cornacchia
2645,138396,1,Dragomir Anguelov
2646,138576,2,Dean Pomerleau
2647,138620,3,Thomas P. Minka
2648,139148,2,Sethu Vijayakumar
2649,139241,1,Hyung-Jeong Yang
2650,139381,2,Fubito Toyama
2651,139422,1,Alexander T. Ihler
2652,139699,1,Junsong Yuan
2653,139797,2,John M. Hollerbach
2654,141945,0,Anthony J. Gadient
2655,143606,1,Andrew Moore
2656,146084,3,Monika Sester
2657,146231,0,Ingrid M. Walter
2658,146412,2,Rachid Alami
2659,146487,1,Luca Becchetti
2660,146670,2,David A. Rosenblueth
2661,146855,0,Jarek Gryz
2662,146901,1,David J. Hand
2663,147410,0,Sam Chamberlain
2664,147419,2,Eugenia Ternovskaia
2665,147556,3,Julia Luxenburger
2666,147665,1,Ira Assent
2667,147666,1,Ralph Krieger
2668,147883,0,Stratis Viglas
2669,147885,0,Jane W.-S. Liu
2670,147995,0,Maurice van Keulen
2671,148368,0,Nagender Bandi
2672,148373,0,John Cieslewicz
2673,148490,0,Mizuho Iwaihara
2674,148495,0,Hideko S. Kunii
2675,148754,0,Michael Flaster
2676,148758,3,Basilios Gatos
2677,148906,1,Yasuhiro Fujiwara
2678,148918,1,Yi-Hung Wu
2679,148924,0,Byron Choi
2680,148957,0,Badrish Chandramouli
2681,148960,0,Lyman Do
2682,148992,3,Zong-Cheol Zhoo
2683,149004,0,Eric Lo
2684,149010,0,Arding Hsu
2685,149070,0,Miyuki Nakano
2686,149074,1,Wen Jin
2687,149075,1,Yuelong Jiang
2688,149125,0,Sven-Eric Lautemann
2689,149145,0,Geraldo Zimbrao
2690,149169,0,Congjun Yang
2691,149211,0,Shuai Ma
2692,149241,0,K. P. Tan
2693,149246,0,Martin Hardwick
2694,149261,0,Hirotaka Sakai
2695,149267,0,Kristian Torp
2696,149378,3,Xia Lin
2697,149382,0,Haibo Hu
2698,149386,1,Xiang Lian
2699,149399,1,Yiping Ke
2700,149445,0,Minghong Zhou
2701,149488,1,Nurcan Yuruk
2702,151648,1,Ilker Hamzaoglu
2703,152010,1,Frans Coenen
2704,152060,0,Aladdin Hafez
2705,152069,0,Daniele Braga
2706,152106,0,Ming Hua
2707,152125,1,Wenyuan Li
2708,152141,1,Adriana Prado
2709,152153,0,Davood Rafiei
2710,152169,1,Raymond Chi-Wing Wong
2711,152174,1,Choh-Man Teng
2712,152243,1,Zhidan Feng
2713,152247,1,Shuguo Han
2714,152261,3,Robert Sanderson
2715,152281,3,Roger Nasr
2716,152289,0,Ryosuke Hotaka
2717,152294,0,George U. Hubbard
2718,152305,0,U. Kersten
2719,152308,0,Isamu Kobayashi
2720,152336,0,Robert K. Abbott
2721,152338,0,Kenneth Salem
2722,152339,0,Rob Gerritsen
2723,152344,0,I. R. Palmer
2724,152360,0,Sumiyasu Yamamoto
2725,152441,1,Nikolaos Sidiropoulos
2726,152486,0,Christian Wiesner
2727,152487,0,Ahmet Bulut
2728,152492,0,Anastasios Kementsietsidis
2729,152562,0,Giansalvatore Mecca
2730,152579,0,David Beech
2731,152581,0,Mary F. Fernandez
2732,152582,0,Lucian Popa
2733,152595,0,Yoram Kornatzky
2734,152598,3,Stefania Marrara
2735,152601,0,Edward Sciore
2736,152610,0,Bennet Vance
2737,152611,0,Scott L. Vandenberg
2738,152618,0,James Cheney
2739,152628,0,Xiaolei Qian
2740,152634,0,Jacob Stein
2741,152635,0,T. Lougenia Anderson
2742,152640,0,Nicola Onose
2743,152652,0,Gary W. Smith
2744,152658,0,Sylvia L. Osborn
2745,152775,0,Barbara T. Blaustein
2746,152917,0,Jolly Chen
2747,153064,2,M. Bauer
2748,153259,3,W. J. Teahan
2749,153317,1,David Gibson
2750,153587,1,Aurelie C. Lozano
2751,153672,0,Raymie Stata
2752,153681,2,Todd R. Reed
2753,153761,3,D. Sculley
2754,154064,0,Anna C. Gilbert
2755,154199,0,Suman Nath
2756,154303,1,Yong Guan
2757,154454,0,Jean Le Bihan
2758,154464,0,Paul F. Wilms
2759,154471,0,Herbert Kuss
2760,154479,3,Catherine Moulinoux
2761,154482,0,Christian Richard
2762,154798,3,Peter J. Brown
2763,154873,3,Ivana Podnar Zarko
2764,154894,0,Lipyeow Lim
2765,154903,0,Milenko Petrovic
2766,154905,0,John Jannotti
2767,154935,0,Christopher Wood
2768,154944,0,Ghassan Z. Qadah
2769,154946,0,Shalom Tsur
2770,155003,3,Fidel Cacheda
2771,155329,3,Annelise Mark Pejtersen
2772,155372,0,Fragkiskos Pentaris
2773,155373,3,Tamas E. Doszkocs
2774,155379,3,Hussein Suleman
2775,156115,0,Melliyal Annamalai
2776,156174,3,Mukul Joshi
2777,156264,2,Mike Brayshaw
2778,156301,3,Martin Choquette
2779,156335,0,Andreas Dehmel
2780,156336,0,Ionut Emil Iacob
2781,156380,0,Pin-Kwang Eng
2782,156385,0,Eckhard D. Falkenberg
2783,156396,3,Hans-Peter Frei
2784,156429,3,Kazuo Goda
2785,156458,0,Ranabir Gupta
2786,156502,0,Y. H. Chin
2787,156563,1,Richard D. Lawrence
2788,156666,3,Dan Smith
2789,156670,3,Ian A. Macleod
2790,156680,3,Alvaro Barreiro
2791,156721,0,Mirella Moura Moro
2792,156806,1,Navneet Panda
2793,156956,0,Odysseas G. Tsatalos
2794,156987,3,Eve Wilson
2795,157136,0,Sherif Sakr
2796,157386,3,Luis M. de Campos
2797,157388,3,Juan F. Huete
2798,157409,0,Alberto Lerner
2799,157624,3,Mark Girolami
2800,157910,0,Feifei Li
2801,157912,3,Thomas M. Mann
2802,157971,3,David E. Losada
2803,157988,0,K. Brown
2804,158008,3,Takuya Maekawa
2805,158072,3,Nikolaos Nanas
2806,158460,1,Albert Bifet
2807,158461,1,Paolo Garza
2808,158677,0,Yannis Velegrakis
2809,158688,3,Roi Blanco
2810,159739,1,Fabien Feschet
2811,159944,1,Vandana Pursnani Janeja
2812,160111,1,Giri Kumar Tayi
2813,160212,1,Alan F. Karr
2814,160263,1,Balaji Padmanabhan
2815,160264,1,Yinghui Yang
2816,160447,1,Daoying Ma
2817,160486,1,Shlomo Hershkop
2818,160668,0,Ning An
2819,160929,0,Dallan Quass
2820,161460,1,Yoko Ishino
2821,161873,0,Sarah Cohen Boulakia
2822,162027,0,Etzard Stolte
2823,162275,1,Xiaoshu Hang
2824,162314,1,Andreas Karwath
2825,162317,1,Amanda Clare
2826,162431,1,Christopher Potter
2827,162926,0,P. Bruce Berra
2828,162957,2,Joel D. Martin
2829,163023,3,Aravindan Veerasamy
2830,163155,3,Shengping Liu
2831,163426,2,Martin Nilsson
2832,163573,1,Anna M. Manning
2833,163702,1,Xiaohong Wang
2834,163704,1,Jochen Hipp
2835,163711,1,Wagner Truppel
2836,163973,0,Norman Salazar
2837,164024,0,Prabhu Ram
2838,164091,2,Sui-ky Ringo Ling
2839,164099,1,Byung-Won On
2840,164177,2,L. Peter Deutsch
2841,164227,3,Eunyee Koh
2842,164279,3,Hans Friedrich Witschel
2843,164304,3,Pere Obrador
2844,164399,1,Dimitris Sacharidis
2845,164457,0,Peter Sander
2846,164822,0,George Colliat
2847,164884,0,Holger Riedel
2848,165449,1,Dharmesh M. Maniyar
2849,165450,1,Ian T. Nabney
2850,165633,3,Eitan Farchi
2851,165661,0,Ambuj Goyal
2852,167395,2,Uwe Reyle
2853,167457,3,Rila Mandala
2854,167528,3,Katrin Kirchhoff
2855,167940,2,M. R. Adler
2856,167953,2,Isabelle Alvarez
2857,168114,1,Gemma Casas-Garriga
2858,168117,2,Claudette Cayrol
2859,168129,2,Dennis de Champeaux
2860,168300,2,Jeremy Forth
2861,168310,2,Franz Lackinger
2862,168379,2,Anthony I. Hinxman
2863,168622,2,Jan Paredis
2864,168716,2,Charles F. Schmidt
2865,168771,2,A. M. Stanier
2866,168788,2,Robert E. Stepp
2867,168807,2,Leonard Uhr
2868,168839,0,David H. D. Warren
2869,168850,2,Harald Wertz
2870,169299,1,Jon Timmis
2871,170213,0,Ernest Szeto
2872,170527,2,Michael Kaess
2873,171062,3,James H. Coombs
2874,171091,1,David Madigan
2875,171199,3,Gheorghe Muresan
2876,171215,3,Gabriella Kazai
2877,171245,3,Irmina Masowska
2878,171255,3,T. W. C. Huibers
2879,171261,3,Alexander M. Robertson
2880,171265,3,Tim Pohle
2881,171280,3,Guomao Xin
2882,171292,3,Pertti Vakkari
2883,171293,3,Olga Vechtomova
2884,171309,1,Xavier Sevillano
2885,171322,3,Oren Kurland
2886,171326,3,David Hannah
2887,171336,3,Trevor Strohman
2888,171360,3,Peter-Arno Coppen
2889,171371,3,Paul N. Bennett
2890,171389,3,Zuobing Xu
2891,171390,3,Ram Akella
2892,171395,3,Ian MacKinnon
2893,171397,3,Jovan Pehcevski
2894,171558,1,Gilbert Swinnen
2895,171559,1,Koen Vanhoof
2896,172025,0,George Philip
2897,173220,2,Ulf Brefeld
2898,173228,1,Dietrich Wettschereck
2899,173241,3,Chien Chin Chen
2900,173251,2,Tim Niblett
2901,173254,2,Steffen Bickel
2902,173289,1,George Forman
2903,173303,1,Arkadiusz Wojna
2904,173339,2,Tomi Silander
2905,173341,1,Gholamreza Nakhaeizadeh
2906,173385,2,Allan P. White
2907,173410,1,Carsten Riggelsen
2908,173414,2,Andreas Ittner
2909,173449,2,Boon Toh Low
2910,173486,1,Dragomir Yankov
2911,173494,1,Gemma C. Garriga
2912,173509,2,Jochen Garcke
2913,173551,1,Daria Sorokina
2914,173722,0,Mary E. S. Loomis
2915,173727,1,Vineet Singh
2916,174212,0,John Hogg
2917,174687,2,Dimiter Driankov
2918,174762,1,Johan Schubert
2919,174788,3,Miguel A. Rueda-Morales
2920,174896,0,Alessandro Raffio
2921,175436,1,Yanzan Zhou
2922,175465,0,Ling Tony Chen
2923,175466,0,Shu-Yao Chien
2924,175476,0,Jerry Kiernan
2925,175479,0,Rafiul Ahad
2926,175502,0,Jochen Van den Bercken
2927,175517,0,Paolo Cappellari
2928,175524,0,Serge Rielau
2929,175536,0,Danette Chimenti
2930,175559,0,Carsten Andreas Gerlhof
2931,175562,0,Prasad Deshpande
2932,175565,0,Alin Dobra
2933,175586,1,Karin Kailing
2934,175592,0,Sheldon J. Finkelstein
2935,175597,1,Takeshi Fukuda
2936,175602,0,Haris Georgiadis
2937,175609,0,Iosif Lazaridis
2938,175610,1,Kriengkrai Porkaew
2939,175617,0,Man Lung Yiu
2940,175650,0,Linan Jiang
2941,175658,3,Bethina Schmitt
2942,175665,3,Mark A. Sheldon
2943,175666,0,Leonard D. Shapiro
2944,175674,0,Hennie J. Steenhagen
2945,175683,0,Umesh Maheshwari
2946,175694,1,Meng Hu
2947,175701,1,Benjamin C. M. Fung
2948,175720,0,Julia Stoyanovich
2949,175732,0,Panagiotis Karras
2950,175733,0,Ahmed Metwally
2951,175738,3,Junghoo Cho
2952,175740,3,Valter Crescenzi
2953,175765,1,Jun-Lin Lin
2954,175770,0,Ning Zhang 0002
2955,175813,0,Stelios Paparizos
2956,175821,0,Todd J. Green
2957,175823,0,Haggai Roitman
2958,176393,3,James F. Cunningham
2959,176395,0,Joseph A. Wald
2960,176407,0,Manolis M. Tsangaris
2961,177026,3,Jidong Wang
2962,177159,0,Benjamin Bin Yao
2963,178196,2,Hitoshi Iba
2964,178553,3,Makoto Koyama
2965,178903,0,Thomas List
2966,179314,1,Jun Sakuma
2967,179887,3,Allen Condit
2968,180175,1,Yiling Yang
2969,180366,0,Thomas Behr
2970,180379,0,Anil Nori
2971,180420,0,James P. Fry
2972,180434,0,Alfonso F. Cardenas
2973,180845,0,Ole Oren
2974,181143,3,J. Stephen Downie
2975,181306,3,P. Tzavelis
2976,181405,3,Patricia Frontiera
2977,181450,3,Elias Pampalk
2978,181451,1,Arthur Flexer
2979,181474,3,Nuno Maria
2980,181478,3,Gert Schmeltz Pedersen
2981,181765,3,Antoine Doucet
2982,182388,1,Anirban Dasgupta
2983,182444,2,Nysret Musliu
2984,182533,0,Thomas Papadakis
2985,182887,1,Emmanuel Viennet
2986,183281,1,Ping Sun
2987,184902,3,Sam Chapman
2988,184946,1,Steffen Rendle
2989,185233,0,Kenji Itoh
2990,185732,2,Paul B. Chou
2991,186494,3,Claude Pichet
2992,187793,1,Alexandre Termier
2993,189519,3,Pavlos Efraimidis
2994,189850,0,Ronald C. Unrau
2995,192651,1,Magdalini Eirinaki
2996,192722,0,Rebecca Braynard
2997,193050,2,Joseph di Martino
2998,193280,1,Gregory Piatetsky-Shapiro
2999,193297,1,Rodolphe Priam
3000,193457,2,Charles Pecheur
3001,193669,0,Jiri Schindler
3002,195153,0,Georges Louis
3003,195166,0,Yukihiro Morita
3004,195262,3,Jim Gemmell
3005,195999,1,Jason Flannick
3006,196000,1,Tomi Yiu
3007,196002,1,Attila Gyenesei
3008,196369,0,Pedro Celis
3009,196442,3,Manu Aery
3010,196465,2,Artur M. Arsenio
3011,196735,1,ZhenQiu Liu
3012,196760,1,David R. Musicant
3013,196968,1,Shi Zhong
3014,197332,0,Mark R. Tuttle
3015,197433,0,Norman M. Delisle
3016,197734,0,Michael Steinbrunn
3017,197744,0,Bernhard Convent
3018,198057,0,Patrick C. Fischer
3019,198235,3,Amar Mukhopadhyay
3020,198378,0,Sakti P. Ghosh
3021,198384,0,Edward N. May
3022,198404,0,Shinsei Tazawa
3023,198463,1,Lior Rokach
3024,199352,1,Tianyi Jiang
3025,200931,1,Qinghua Hu
3026,201160,1,Tae-Wan Ryu
3027,201695,0,Gael N. Buckley
3028,201790,0,N. Natarajan
3029,202013,0,Robert Y. Hou
3030,205841,1,Louis Licamele
3031,205917,0,Philip J. Harding
3032,208170,2,Terrence W. Pratt
3033,208612,3,Donald B. Crouch
3034,208622,0,K.-H. Dreckmann
3035,209273,3,Friedbert Jochum
3036,209522,0,Volkert Brosda
3037,210065,0,Stephen W. Sherman
3038,211388,3,Tanuja Joshi
3039,214738,0,Douglas B. Terry
3040,214955,3,Andreas Broschart
3041,215348,2,Susan J. Lederman
3042,216467,3,Xavier Soinard
3043,218980,0,Nicole Schneider
3044,220830,1,Gediminas Adomavicius
3045,221283,3,Michael McQuaid
3046,221571,3,Sheng Wu
3047,221815,3,Barbara H. Kwasnik
3048,221885,0,Paula J. Cowley
3049,224590,0,Gerhard A. Schloss
3050,224591,0,Michael J. Wynblatt
3051,224840,1,Paul E. Stolorz
3052,225258,1,Henry Haining Zhang
3053,226326,1,Amar Gupta
3054,226723,1,Matthew Eric Otey
3055,226772,1,Haimonti Dutta
3056,227360,3,Manuel Zahariev
3057,228556,1,Janjao Sutiwaraphun
3058,229530,0,Shaoyu Zhou
3059,229624,0,Yibin Chen
3060,229862,0,Xiaohui Gu
3061,230417,3,Flavio Junqueira
3062,230598,0,Kurt P. Brown
3063,230601,0,Arvola Chan
3064,230602,0,David Vaskevitch
3065,230983,3,Carolyn J. Crouch
3066,231145,3,Stephen F. Weiss
3067,231146,3,Gordon J. Ferguson
3068,231522,3,Nathan Nan Liu
3069,231957,1,Richard G. Larson
3070,232626,2,Pamela K. Fink
3071,232726,0,Rita C. Summers
3072,232795,2,Daniel E. Whitney
3073,233608,1,Adalbert F. X. Wilhelm
3074,233907,0,T. C. Chen
3075,235572,0,Morton M. Astrahan
3076,235880,3,Peter Willett
3077,236131,3,Roger England
3078,236150,3,Wendy A. Lawrence-Fowler
3079,236531,3,Baolong Liu
3080,236768,3,Mert Bay
3081,236811,1,Ella Bingham
3082,236840,0,Aiyou Chen
3083,237278,1,Genady Grabarnik
3084,237295,0,Latha S. Colby
3085,237413,3,Yejun Wu
3086,237504,3,Pik-Shan Cheung
3087,237522,3,Innes Martin
3088,237746,3,Tetsuro Ito
3089,238117,2,Michael D. Howard
3090,238204,1,Qicheng Ma
3091,238810,3,Joanne S. Claussen
3092,238939,0,David Rozenshtein
3093,239511,3,Debora Donato
3094,242690,3,Udayan Khurana
3095,242818,3,Xing Yi
3096,243946,2,Paul Mermelstein
3097,243959,0,Elias Berelian
3098,245062,0,Jo-Mei Chang
3099,248787,3,Dong Zhuang
3100,249093,1,Varun Chandola
3101,250603,1,Ian Tian Yi Li
3102,251309,0,Guohong Cao
3103,251564,0,Valery Soloviev
3104,254624,0,M. W. Du
3105,254811,3,Jungi Kim
3106,256258,2,Chiranjib Bhattacharyya
3107,257260,2,Sourabh A. Niyogi
3108,257672,3,Rainer Hoch
3109,257753,2,Jin H. Kim
3110,257780,3,Takahiko Kawatani
3111,257894,3,Mukund Narasimhan
3112,257913,1,Sanparith Marukatat
3113,258823,0,Yuan Ni
3114,259027,0,Robert B. Hagmann
3115,259054,1,Yi-an Huang
3116,259096,0,Roy M. Jenevein
3117,259363,0,Marina Roesler
3118,259561,0,Markos Zaharioudakis
3119,259587,1,Shan-Hung Wu
3120,260176,0,Rob Bell
3121,260181,0,William Baker
3122,260188,0,Viswanath Poosala
3123,260220,0,Gennady Antoshenkov
3124,260225,0,Benjamin Arai
3125,260260,0,Thierry Barsalou
3126,260272,0,Maya Ramanath
3127,260301,0,Adam Bosworth
3128,260314,0,K. V. S. Ramarao
3129,260320,0,Glenn R. Thompson
3130,260341,0,Rodolphe Michel
3131,260366,0,Flip Korn
3132,260371,0,Nilesh N. Dalvi
3133,260386,0,Amit Chandel
3134,260390,0,Sashikanth Chandrasekaran
3135,260391,0,Roger Bamford
3136,260409,1,Ding-Ying Chiu
3137,260419,0,Albert Croker
3138,260428,0,David Wilhite
3139,260430,0,John W. S. Liu
3140,260431,0,Jeffrey Considine
3141,260434,0,Keith L. Doty
3142,260444,0,Khuzaima Daudjee
3143,260462,0,Matthew Denny
3144,260491,0,Yi Rong
3145,260498,0,Pamela D. Fisher
3146,260535,0,Arthur M. Geoffrion
3147,260539,0,Eric Gignere
3148,260543,0,Shaymsunder Gopale
3149,260544,0,Shridhar Shukla
3150,260546,0,Vibby Gottemukkala
3151,260556,0,Prasanna Padmanabhan
3152,260574,1,Xifeng Yan
3153,260590,0,Junyi Xie
3154,260596,1,Markus Wawryniuk
3155,260605,0,Bruce M. Horowitz
3156,260629,0,Ragaa Ishak
3157,260631,0,Eric Ng Ka Ka
3158,260635,0,Navin Kabra
3159,260636,0,Vuk Ercegovac
3160,260645,0,Christian Kalus
3161,260658,0,Quang Hieu Vu
3162,260668,1,Hisashi Kashima
3163,260673,0,Rui Zhang 0003
3164,260691,0,Vinayak R. Borkar
3165,260704,0,Shantanu Joshi
3166,260705,0,Sabine Massmann
3167,260722,0,Akitsugu Watanabe
3168,260724,0,Virginia P. Kobler
3169,260731,0,Yihua Wu
3170,260749,0,Vikas Arora
3171,260796,0,Michael Watzke
3172,260808,0,Jean-Claude Mamou
3173,260819,0,Paola Mauri
3174,260843,1,Michael D. Morse
3175,260845,1,Kelvin T. Leung
3176,260847,0,William Bohrer
3177,260869,0,Nipun Agarwal
3178,260890,0,Emmanuel O. Onuegbe
3179,260900,1,Mehmet Ercan Nergiz
3180,260913,0,Michael A. Palley
3181,260916,1,Spiros Papadimitriou
3182,260917,0,Jooseok Park
3183,260921,0,Bill Paseman
3184,260950,1,Arun Ramanujapuram
3185,260952,0,Peter Rathmann
3186,260966,0,Karen L. Ruoff
3187,260974,0,Mark Coyle
3188,260992,0,Nigel Wu
3189,260996,1,David J. Martin
3190,260999,0,Richard L. Shuey
3191,261002,0,Ila Miller
3192,261028,0,Stephen Kelley
3193,261081,0,Arie Tzvieli
3194,261084,0,Tetsuo Mizoguchi
3195,261091,1,P. Venkatachalam
3196,261092,0,B. K. Mohan
3197,261095,0,Yue Zhuge
3198,261103,0,Nuwee Wiwatwattana
3199,261117,0,James Z. Teng
3200,261123,0,Nat Wyatt
3201,261130,0,Terry A. Welch
3202,261148,1,Feida Zhu
3203,261149,0,Varun Kacholia
3204,261155,0,Karthikeyan Ramasamy
3205,261156,3,Linh Thai Nguyen
3206,261165,1,Yuguo Chen
3207,261171,0,Robert A. Yost
3208,261174,0,Chendong Zou
3209,261179,0,Chaitanya Mishra
3210,261182,0,Lyublena Antova
3211,261193,0,Howard Ho
3212,261200,0,Govind Kabra
3213,261205,0,Tochukwu Iwuchukwu
3214,261210,1,Zong-Xian Yin
3215,261232,0,Chris Eaton
3216,261235,0,Shaofeng Bu
3217,261238,0,Jinchuan Chen
